bathroom,cancellation,distance,entertainment,kitchen,length,location,name,price_monthly,price_nightly,price_weekly,rv_details,sleeps,temperature_control,vehicle_type,year
"Shower,Toilet,Bathroom Sink",Standard,"35.9 miles from Sacramento, CA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",33.0ft,"Placerville, CA",2014 Jayco Jay Flight Swift 287BHBE,"$2,800",$125,$750,"Year - 2014,Manufacturer - Jayco,Make - Jay Flight Swift,Model - 287BHBE,Class - Travel Trailer,Sleeps - 9,Total Number of Beds - 5,Slides - 1,Length - 33.0 ft,Height - 135.0 ft",9,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2014
"Shower,Toilet,Bathroom Sink",Flexible,"95.2 miles from Sacramento, CA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Microwave,Kitchen Sink,Slide Out",35.0ft,"San Jose, CA",Shirls,"$6,840",$285,"$1,795","Year - 2015,Manufacturer - Forest River RV,Make - Georgetown,Model - 351DS,Class - Class A Motor Home,Sleeps - 9,Total Number of Beds - 4,Number of Bunk Beds - 1,Slides - 2,Length - 35.0 ft",9,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2015
"Shower,Toilet,Bathroom Sink",Standard,"70.2 miles from Sacramento, CA","AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",20.0ft,"Modesto, CA",2017 Kodiak club unlimited miles a great...,"$2,000",$100,$800,"Year - 2017,Manufacturer - Dutchmen RV,Make - Kodiak Cub,Model - 175BH,Class - Travel Trailer,Sleeps - 3,Total Number of Beds - 2,Fresh water tank - 20.0 gal,Length - 20.0 ft,Height - 8.0 ft",3,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2017
"Shower,Toilet,Bathroom Sink",Standard,"40.6 miles from Sacramento, CA","CD Player,iPod Docking Station,TV,DVD Player,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink,Slide Out",27.0ft,"Yuba City, CA",2016 Keystone Hideout,"$2,800",$120,$700,"Year - 2016,Manufacturer - Keystone RV,Make - Hideout,Model - 22KBSWE,Class - Travel Trailer,Sleeps - 4,Slides - 1,Length - 27.0 ft,Height - 10.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2016
"Shower,Bathroom Sink,Toilet",Flexible,"70.5 miles from Sacramento, CA","CD Player,iPod Docking Station,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",30.0ft,"Escalon, CA",2017 keystone bullet ultra light,,$120,,"Year - 2017,Manufacturer - Keystone RV,Make - Bullet,Model - 274BHS,Class - Travel Trailer,Sleeps - 8,Slides - 1,Length - 30.0 ft,Height - 10.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2017
"Shower,Toilet,Bathroom Sink",Standard,"65.1 miles from Sacramento, CA","TV,iPod Docking Station,CD Player,AM/FM Radio,DVD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",30.0ft,"Oroville, CA",2017 Mallard M27,"$2,780",$109,$687,"Year - 2017,Manufacturer - Heartland,Make - Mallard,Model - 27,Class - Travel Trailer,Sleeps - 5,Total Number of Beds - 3,Slides - 1,Length - 30.0 ft,Height - 11.0 ft",5,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2017
"Shower,Toilet,Bathroom Sink",Standard,"42.1 miles from Sacramento, CA","CD Player,iPod Docking Station,TV,DVD Player,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink,Slide Out",28.0ft,"Antioch, CA",Perfect Family RV,,$180,,"Year - 2017,Manufacturer - Winnebago,Make - Minnie Winnie,Model - 27Q C35936,Class - Class C Motor Home,Sleeps - 6,Number of Bunk Beds - 1,Slides - 1,Fresh water tank - 50.0 gal,Length - 28.0 ft,Height - 11.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2017
"Shower,Toilet,Bathroom Sink",Standard,"58.1 miles from Sacramento, CA","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",32.0ft,"Tracy, CA",2019 Grand Design Reflection,"$3,927",$154,$970,"Year - 2019,Manufacturer - Grand Design,Make - Reflection 150 Series,Model - 295RL,Class - Fifth Wheel,Sleeps - 5,Slides - 2,Length - 32.0 ft,Height - 12.0 ft",5,"Roof Air Conditioning,Hot & Cold Water Supply",Fifth Wheel,2019
"Shower,Bathroom Sink,Toilet",Strict,"30.7 miles from Sacramento, CA","CD Player,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",31.0ft,"Shingle Springs, CA",TRAVEL IN TOTAL COMFORT AND EASE at a gr...,"$5,000",$195,"$1,200","Year - 2017,Manufacturer - Holiday Rambler,Make - Vesta,Model - 30F,Class - Class C Motor Home,Sleeps - 6,Total Number of Beds - 4,Number of Bunk Beds - 1,Slides - 1,Fresh water tank - 50.0 gal,Length - 31.0 ft,Height - 12.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2017
"Shower,Bathroom Sink,Toilet",Standard,"67.6 miles from Sacramento, CA","CD Player,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",35.0ft,"Petaluma, CA",Great 5th Wheel Ready for Your Family Va...,,$190,"$1,200","Year - 2017,Manufacturer - Forest River RV,Make - Wildcat Maxx,Model - 312BHX,Class - Fifth Wheel,Sleeps - 9,Number of Bunk Beds - 4,Slides - 2,Length - 35.0 ft,Height - 12.0 ft",9,"Roof Air Conditioning,Hot & Cold Water Supply",Fifth Wheel,2017
"Shower,Bathroom Sink,Toilet",Standard,"70.3 miles from Sacramento, CA","CD Player,iPod Docking Station,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",32.0ft,"Hayward, CA",Goin places with smilin faces,"$3,900",$189,"$1,050","Year - 2017,Manufacturer - Coachmen RV,Make - Leprechaun,Model - 32BH Ford 450,Class - Class C Motor Home,Sleeps - 9,Number of Bunk Beds - 2,Slides - 2,Fresh water tank - 50.0 gal,Length - 32.0 ft,Height - 13.0 ft",9,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2017
"Shower,Toilet,Bathroom Sink",Standard,"76.0 miles from Sacramento, CA","TV,DVD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",29.0ft,"Willows, CA",`,"$2,423",$100,$650,"Year - 2007,Manufacturer - Jayco,Make - Jay Flight,Model - 27BHS,Class - Travel Trailer,Sleeps - 7,Total Number of Beds - 5,Number of Bunk Beds - 1,Fresh water tank - 37.0 gal,Length - 29.0 ft,Height - 126.0 ft",7,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2007
"Shower,Toilet",Standard,"47.8 miles from Sacramento, CA",AM/FM Radio,"Refrigerator,Kitchen Sink,Range (Stove)",18.0ft,"Valley Springs, CA",2016 Rockwood 2280BHESP,"$2,015",$79,$498,"Year - 2016,Manufacturer - Forest River RV,Make - Rockwood Extreme Sports,Model - 2280BHESP,Class - Pop-up Camper,Sleeps - 6,Total Number of Beds - 4,Number of Bunk Beds - 2,Fresh water tank - 25.0 gal,Length - 18.0 ft,Height - 5.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Pop-up Camper,2016
"Shower,Bathroom Sink,Toilet",Strict,"65.4 miles from Sacramento, CA","TV,DVD Player,AM/FM Radio,CD Player","Microwave,Range (Stove),Refrigerator,Kitchen Sink",26.0ft,"Novato, CA",Super Fun Leprechaun!,,$199,"$1,200","Year - 2015,Manufacturer - Coachmen RV,Make - Leprechaun,Model - 190CB Ford 350,Class - Class C Motor Home,Sleeps - 5,Total Number of Beds - 3,Number of Bunk Beds - 1,Fresh water tank - 10.0 gal,Length - 26.0 ft,Height - 15.0 ft",5,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2015
"Shower,Toilet,Bathroom Sink",Strict,"93.2 miles from Sacramento, CA","CD Player,TV,DVD Player,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink,Slide Out",32.0ft,"Gardnerville, NV",2015 Forest River RV Forester 3011DS For...,"$5,330",$209,"$1,317","Year - 2015,Manufacturer - Forest River RV,Make - Forester,Model - 3011DS Ford,Class - Class C Motor Home,Sleeps - 7,Slides - 2,Length - 32.0 ft,Height - 135.0 ft",7,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2015
"Shower,Toilet,Bathroom Sink",Strict,"80.7 miles from Sacramento, CA","iPod Docking Station,TV,CD Player,DVD Player,AM/FM Radio","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",23.0ft,"South San Francisco, CA",2017 Minni Winnie 22R- Best Size to Driv...,"$4,300",$225,"$1,350","Year - 2017,Manufacturer - Winnebago,Make - Minnie Winnie,Model - 22R,Class - Class C Motor Home,Sleeps - 6,Total Number of Beds - 3,Number of Bunk Beds - 1,Fresh water tank - 50.0 gal,Length - 23.0 ft,Height - 11.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2017
"Shower,Toilet,Bathroom Sink",Strict,"3.5 miles from Sacramento, CA","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave",25.0ft,"Sacramento, CA",24 foot long Passport NEW 2018,"$2,500",$110,$700,"Year - 2018,Manufacturer - Keystone RV,Make - Passport,Model - 239MLWE Express,Class - Travel Trailer,Sleeps - 7,Total Number of Beds - 4,Number of Bunk Beds - 2,Fresh water tank - 30.0 gal,Length - 25.0 ft,Height - 11.0 ft",7,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2018
"Shower,Toilet",Standard,"61.8 miles from Sacramento, CA","CD Player,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",20.5ft,"Livermore, CA",2014 Lance Lance Travel Trailer 1575,"$2,500",$109,$650,"Year - 2014,Manufacturer - Lance,Make - Lance Travel Trailers,Model - 1575,Class - Travel Trailer,Sleeps - 4,Total Number of Beds - 2,Slides - 1,Fresh water tank - 25.0 gal,Length - 20.5 ft,Height - 9.5 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2014
"Shower,Toilet,Bathroom Sink",Standard,"40.1 miles from Sacramento, CA","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",25ft,"Yuba City, CA",2017 Rockwood mini lite 2506s,"$3,698",$145,$914,"Year - 2017,Manufacturer - Rockwood mini lite,Make - 2506s,Class - Travel Trailer,Sleeps - 4,Length - 25.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2017
"Shower,Toilet,Bathroom Sink",Strict,"29.6 miles from Sacramento, CA","CD Player,DVD Player,AM/FM Radio,TV","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",37ft,"Vacaville, CA",2014 Heartland Silverado,"$3,750",$170,"$1,020","Year - 2014,Manufacturer - Heartland,Make - Silverado,Class - Fifth Wheel,Sleeps - 9,Length - 37.0 ft",9,"Roof Air Conditioning,Hot & Cold Water Supply",Fifth Wheel,2014
"Shower,Toilet,Bathroom Sink",Standard,"84.0 miles from Sacramento, CA","TV,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",33.0ft,"Chico, CA",2019 Forest River Cherokee,"$2,907",$114,$718,"Year - 2019,Manufacturer - Forest River RV,Make - Cherokee,Model - 274RK,Class - Travel Trailer,Sleeps - 5,Total Number of Beds - 3,Slides - 1,Length - 33.0 ft,Height - 11.0 ft",5,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2019
"Shower,Toilet,Bathroom Sink",Standard,"61.7 miles from Sacramento, CA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",38.0ft,"Livermore, CA",Tiffin Allegro 35qba - Front Engine Dies...,,$220,"$1,470","Year - 2008,Manufacturer - Tiffin Motorhomes,Make - Allegro,Model - 35 QBA,Class - Class A Motor Home,Sleeps - 8,Total Number of Beds - 5,Number of Bunk Beds - 3,Slides - 4,Length - 38.0 ft,Height - 13.0 ft",8,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2008
"Shower,Toilet,Bathroom Sink",Standard,"22.7 miles from Sacramento, CA","CD Player,TV,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave",28.0ft,"Galt, CA",28ft Thor Tahoe Toy hauler,,$95,$650,"Year - 2005,Manufacturer - Thor,Make - Tahoe,Model - Transport,Class - Toy Hauler,Sleeps - 10,Total Number of Beds - 5,Number of Bunk Beds - 2,Fresh water tank - 100.0 gal,Length - 28.0 ft,Height - 11.0 ft",10,"Roof Air Conditioning,Hot & Cold Water Supply",Toy Hauler,2005
"Shower,Toilet,Bathroom Sink",Standard,"44.2 miles from Sacramento, CA",AM/FM Radio,"Refrigerator,Kitchen Sink,Microwave,Range (Stove)",20ft,"Fairfield, CA",New Ultra Modern 2017 Camper Van Sunligh...,"$5,438",$234,"$1,426","Year - 2017,Manufacturer - sunlight,Make - Van 1,Class - Class B Camping Van,Sleeps - 2,Fresh water tank - 17.0 gal,Length - 20.0 ft",2,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class B Camping Van,2017
"Shower,Toilet,Bathroom Sink",Standard,"36.0 miles from Sacramento, CA","TV,CD Player,AM/FM Radio,DVD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",27ft,"Lodi, CA",2016 Attitude 27SA,"$3,672",$144,$907,"Year - 2016,Manufacturer - Attitude,Make - 27SA,Class - Toy Hauler,Sleeps - 7,Length - 27.0 ft",7,"Roof Air Conditioning,Hot & Cold Water Supply",Toy Hauler,2016
,Strict,"31.8 miles from Sacramento, CA",AM/FM Radio,,12ft,"Auburn, CA",2007 Mercedes Sprinter,"$4,310",$169,"$1,065","Year - 2007,Manufacturer - Mercedes,Make - Sprinter,Class - Class B Camping Van,Sleeps - 4,Length - 12.0 ft",4,"In Dash Air Conditioning,Roof Air Conditioning",Class B Camping Van,2007
"Bathroom Sink,Toilet,Shower",Standard,"47.7 miles from Sacramento, CA","TV,DVD Player,AM/FM Radio,CD Player","Range (Stove),Microwave,Kitchen Sink,Refrigerator,Slide Out",28.0ft,"Vallejo, CA",2015 Thor Ace 27.1,,$259,"$1,645","Year - 2015,Manufacturer - Thor Motor Coach,Make - ACE,Model - 27.1,Class - Class A Motor Home,Sleeps - 4,Slides - 1,Fresh water tank - 80.0 gal,Length - 28.0 ft,Height - 12.0 ft",4,"Hot & Cold Water Supply,Roof Air Conditioning,In Dash Air Conditioning",Class A Motor Home,2015
"Shower,Toilet,Bathroom Sink",Standard,"82.1 miles from Sacramento, CA","TV,DVD Player,CD Player,AM/FM Radio,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",39.0ft,"Denair, CA",2019 Shasta Phoenix 360bh,"$4,463",$175,"$1,103","Year - 2019,Manufacturer - Shasta RVs,Make - Phoenix,Model - 360BH,Class - Fifth Wheel,Sleeps - 8,Number of Bunk Beds - 2,Slides - 4,Length - 39.0 ft,Height - 12.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Fifth Wheel,2019
"Shower,Toilet,Bathroom Sink",Standard,"88.5 miles from Sacramento, CA","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Range (Stove),Microwave,Slide Out",30.0ft,"San Jose, CA",2019 Grand Design Imagine 2800BH,"$5,000",$185,"$1,295","Year - 2019,Manufacturer - Grand Design,Make - Imagine,Model - 2800BH,Class - Travel Trailer,Sleeps - 8,Total Number of Beds - 4,Slides - 1,Fresh water tank - 52.0 gal,Length - 30.0 ft,Height - 11.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2019
"Shower,Toilet,Bathroom Sink",Standard,"80.5 miles from Sacramento, CA","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",25.0ft,"Turlock, CA",2018 Heartland Wilderness,"$3,035",$125,$875,"Year - 2018,Manufacturer - Heartland,Make - Wilderness,Model - 2475BH,Class - Travel Trailer,Sleeps - 8,Total Number of Beds - 4,Number of Bunk Beds - 2,Slides - 1,Fresh water tank - 100.0 gal,Length - 25.0 ft,Height - 11.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2018
,Standard,"53.9 miles from Sacramento, CA","CD Player,AM/FM Radio",Range (Stove),33.0ft,"Nevada City, CA",2009 Chevrolet Cutaway 3500,"$3,000",$135,$700,"Year - 2009,Manufacturer - Chevrolet,Make - Cutaway,Model - 3500,Class - Class C Motor Home,Sleeps - 3,Total Number of Beds - 2,Fresh water tank - 5.0 gal,Length - 33.0 ft,Height - 11.5 ft",3,"Roof Air Conditioning,In Dash Air Conditioning",Class C Motor Home,2009
"Toilet,Bathroom Sink,Shower",Strict,"3.5 miles from Sacramento, CA","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",32.0ft,"Sacramento, CA","Sunseeker 32', Family Size Camping Machi...","$3,500",$150,"$1,050","Year - 2012,Manufacturer - Forest River RV,Make - Sunseeker,Model - 3170DS,Class - Class C Motor Home,Sleeps - 7,Total Number of Beds - 4,Number of Bunk Beds - 2,Slides - 2,Fresh water tank - 40.0 gal,Length - 32.0 ft,Height - 12.0 ft",7,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2012
"Shower,Toilet,Bathroom Sink",Standard,"27.1 miles from Sacramento, CA","TV,CD Player,AM/FM Radio,DVD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",30ft,"Vacaville, CA",2005 Itasca Sunova 30b,"$4,310",$169,"$1,065","Year - 2005,Manufacturer - Itasca,Make - Sunova 30b,Class - Class A Motor Home,Sleeps - 6,Fresh water tank - 65.0 gal,Length - 30.0 ft",6,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2005
"Shower,Toilet,Bathroom Sink",Standard,"93.3 miles from Sacramento, CA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Range (Stove),Microwave,Slide Out",28.0ft,"San Jose, CA",2014 Jayco Flight 25rks,"$2,500",$120,$750,"Year - 2014,Manufacturer - Jayco,Make - Jay Flight,Model - 25RKS,Class - Travel Trailer,Sleeps - 5,Total Number of Beds - 1,Slides - 1,Fresh water tank - 86.0 gal,Length - 28.0 ft,Height - 11.0 ft",5,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2014
"Shower,Toilet",Standard,"88.3 miles from Sacramento, CA",,"Refrigerator,Kitchen Sink,Microwave,Range (Stove)",21.0ft,"Sunnyvale, CA",2018 Coachmen RV Clipper Ultra-Lite 17BH,"$3,000",$150,$900,"Year - 2018,Manufacturer - Coachmen RV,Make - Clipper Ultra-Lite,Model - 17BH,Class - Travel Trailer,Sleeps - 5,Total Number of Beds - 3,Number of Bunk Beds - 2,Length - 21.0 ft,Height - 9.0 ft",5,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2018
"Shower,Toilet,Bathroom Sink",Standard,"49.4 miles from Sacramento, CA","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",37.0ft,"Concord, CA",2018 Forest River Heritage Glen 30 ft,,$185,,"Year - 2018,Manufacturer - Forest River RV,Make - Heritage Glen LTZ,Model - 300BH,Class - Travel Trailer,Sleeps - 8,Slides - 3,Length - 37.0 ft,Height - 11.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2018
"Shower,Toilet,Bathroom Sink",Strict,"3.5 miles from Sacramento, CA","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave",23.0ft,"Sacramento, CA",OUTDOORS CRUISER FUN NICE SMALL CARAVAN-...,"$3,500",$175,"$1,050","Year - 2016,Manufacturer - Coachmen RV,Make - Freelander,Model - 21QB Chevy 4500,Class - Class C Motor Home,Sleeps - 5,Total Number of Beds - 3,Number of Bunk Beds - 1,Fresh water tank - 40.0 gal,Length - 23.0 ft,Height - 11.0 ft",5,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2016
"Shower,Toilet,Bathroom Sink",Standard,"93.4 miles from Sacramento, CA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Slide Out",21.0ft,"San Jose, CA",2019 Family Friendly Apex 208BHS (Ultra ...,"$3,450",$139,$903,"Year - 2019,Manufacturer - Coachmen RV,Make - Apex,Model - 208BHS,Class - Travel Trailer,Sleeps - 8,Length - 21.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2019
"Shower,Toilet,Bathroom Sink",Standard,"82.9 miles from Sacramento, CA","TV,DVD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",36.0ft,"Chico, CA",2016 Keystone Sprinter 316BHK,"$3,825",$135,$945,"Year - 2016,Manufacturer - Keystone RV,Make - Sprinter,Model - 316BIK,Class - Travel Trailer,Sleeps - 11,Total Number of Beds - 5,Number of Bunk Beds - 4,Slides - 3,Fresh water tank - 80.0 gal,Length - 36.0 ft,Height - 11.0 ft",11,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2016
"Shower,Toilet,Bathroom Sink",Standard,"51.0 miles from Sacramento, CA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",23.0ft,"Pollock Pines, CA","Minnie House Retreat, Dog Friendly Renta...","$2,780",$109,$687,"Year - 2015,Manufacturer - Winnebago,Make - Minnie Winnie,Model - 22R,Class - Travel Trailer,Sleeps - 3,Total Number of Beds - 1,Slides - 1,Fresh water tank - 43.0 gal,Length - 23.0 ft,Height - 11.0 ft",3,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2015
"Shower,Toilet",Standard,"91.9 miles from Sacramento, CA","AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",21.0ft,"San Jose, CA",2018 Jayco Jay Flight 174BH,,$99,,"Year - 2018,Manufacturer - Jayco,Make - Jay Flight SLX,Model - 174BH,Class - Travel Trailer,Sleeps - 4,Number of Bunk Beds - 2,Length - 21.0 ft,Height - 9.0 ft",4,"In Dash Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2018
"Shower,Toilet,Bathroom Sink",Standard,"46.4 miles from Sacramento, CA","TV,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",30ft,"Discovery Bay, CA",2008 Weekend Warrior FS3000,"$3,825",$150,$945,"Year - 2008,Manufacturer - Weekend Warrior,Make - FS3000,Class - Travel Trailer,Sleeps - 7,Fresh water tank - 150.0 gal,Length - 30.0 ft",7,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2008
