bathroom,cancellation,distance,entertainment,kitchen,length,location,name,price_monthly,price_nightly,price_weekly,rv_details,sleeps,temperature_control,vehicle_type,year
"Shower,Toilet,Bathroom Sink",Standard,"13.4 miles from Los Angeles, CA","CD Player,TV,DVD Player,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink,Slide Out",30ft,"North Hollywood, CA",2017 Thor Motor Coach Windsport 29M,"$5,270",$200,"$1,260","Year - 2017,Manufacturer - Thor Motor Coach,Make - Windsport,Model - 29M,Class - Class A Motor Home,Sleeps - 8,Total Number of Beds - 1,Slides - 1,Fresh water tank - 40.0 gal,Length - 30.0 ft,Height - 12.0 ft",8,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2017
"Shower,Toilet,Bathroom Sink",Standard,"12.4 miles from Los Angeles, CA","CD Player,iPod Docking Station,TV,DVD Player,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink",17.0ft,"La Crescenta-Montrose, CA",2019 Carado Axion Promaster Van Small bu...,"$7,000",$269,"$1,850","Year - 2019,Manufacturer - EHGNA,Make - Carado,Model - Axion Studio,Class - Class B Camping Van,Sleeps - 4,Total Number of Beds - 2,Fresh water tank - 20.0 gal,Length - 17.0 ft,Height - 9.5 ft",4,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class B Camping Van,2019
"Shower,Toilet,Bathroom Sink",Standard,"13.1 miles from Los Angeles, CA","TV,AM/FM Radio","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",33.0ft,"Los Angeles, CA",New 2019 Forest River RV FR3 32DS,"$5,800",$275,"$1,650","Year - 2019,Manufacturer - Forest River RV,Make - FR3,Model - 32DS,Class - Class A Motor Home,Sleeps - 10,Number of Bunk Beds - 2,Slides - 2,Fresh water tank - 57.0 gal,Length - 33.0 ft,Height - 146.0 ft",10,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2019
"Shower,Toilet,Bathroom Sink",Flexible,"18.8 miles from Los Angeles, CA","CD Player,TV,DVD Player,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink,Slide Out",30.0ft,"Long Beach, CA",2019 Keystone Hideout,"$3,035",$110,$750,"Year - 2019,Manufacturer - Keystone RV,Make - Hideout,Model - 26LHSWE,Class - Travel Trailer,Sleeps - 9,Number of Bunk Beds - 2,Slides - 1,Length - 30.0 ft,Height - 10.0 ft",9,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2019
"Shower,Toilet",Flexible,"10.1 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Range (Stove),Microwave,Slide Out",21.1ft,"Pico Rivera, CA",2020 Forest River Rockwood Geopro,"$3,225",$119,$695,"Year - 2020,Manufacturer - Forest River RV,Make - Rockwood Geo Pro,Model - 20bhs,Class - Travel Trailer,Sleeps - 5,Total Number of Beds - 3,Number of Bunk Beds - 2,Slides - 1,Fresh water tank - 37.0 gal,Length - 21.1 ft,Height - 9.1 ft",5,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2020
"Shower,Toilet,Bathroom Sink",Strict,"16.7 miles from Los Angeles, CA","iPod Docking Station,TV,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink,Slide Out",30.0ft,"Hacienda Heights, CA",BRAND NEW 2018 WINNEBAGO INTENT 30R- NO ...,"$4,299",$149,"$1,038","Year - 2018,Manufacturer - Winnebago,Make - Intent,Model - 30R,Class - Class A Motor Home,Sleeps - 7,Total Number of Beds - 2,Slides - 2,Fresh water tank - 50.0 gal,Length - 30.0 ft,Height - 12.0 ft",7,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2018
"Shower,Bathroom Sink,Toilet",Flexible,"14.0 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio","Slide Out,Microwave,Range (Stove),Refrigerator,Kitchen Sink",32.0ft,"Sun Valley, CA",1 Day FREE - 2017 Leprechaun,"$4,900",$225,"$1,300","Year - 2017,Manufacturer - Coachmen RV,Make - Leprechaun,Model - 317SA Ford 450,Class - Class C Motor Home,Sleeps - 6,Total Number of Beds - 4,Slides - 2,Fresh water tank - 50.0 gal,Length - 32.0 ft,Height - 10.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2017
"Shower,Toilet,Bathroom Sink",Flexible,"13.6 miles from Los Angeles, CA","TV,AM/FM Radio,CD Player,DVD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",25.0ft,"Pick up in Norwalk or Hesperia ca, CA",2015 forester chevy,"$4,200",$145,$980,"Year - 2015,Manufacturer - Forest River RV,Make - Forester,Model - 2861DS Chevy,Class - Class C Motor Home,Sleeps - 6,Total Number of Beds - 3,Number of Bunk Beds - 3,Slides - 1,Fresh water tank - 50.0 gal,Length - 25.0 ft,Height - 12.0 ft",6,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2015
"Shower,Bathroom Sink,Toilet",Standard,"11.4 miles from Los Angeles, CA","iPod Docking Station,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",31.0ft,"Los Angeles, CA",Mayito's Dream!,"$5,500",$225,"$1,400","Year - 2018,Manufacturer - Thor Motor Coach,Make - ACE,Model - 30.3,Class - Class A Motor Home,Sleeps - 6,Total Number of Beds - 4,Number of Bunk Beds - 1,Slides - 2,Length - 31.0 ft,Height - 12.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2018
"Shower,Toilet,Bathroom Sink",Strict,"11.5 miles from Los Angeles, CA","CD Player,AM/FM Radio,DVD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Slide Out",19.5ft,"Pasadena, CA",2019 Midwest Automotive Designs Daycruis...,"$8,925",$350,"$2,205","Year - 2019,Manufacturer - Midwest Automotive Designs,Make - Daycruiser 144,Model - Plan B,Class - Class B Camping Van,Sleeps - 2,Total Number of Beds - 1,Fresh water tank - 10.0 gal,Length - 19.5 ft,Height - 11.0 ft",2,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class B Camping Van,2019
"Shower,Toilet,Bathroom Sink",Standard,"6.0 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave",24.0ft,"Los Angeles, CA",Bruno! Quick Response - 2017 24ft Winneb...,,$179,"$1,100","Year - 2017,Manufacturer - Winnebago,Make - Minnie Winnie,Model - 22R,Class - Class C Motor Home,Sleeps - 5,Total Number of Beds - 3,Number of Bunk Beds - 1,Fresh water tank - 40.0 gal,Length - 24.0 ft,Height - 11.0 ft",5,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2017
"Shower,Bathroom Sink,Toilet",Standard,"10.7 miles from Los Angeles, CA","CD Player,iPod Docking Station,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",28.0ft,"Altadena, CA",2015 Keystone RV Hideout 24RLSWE,"$2,880",$116,$730,"Year - 2015,Manufacturer - Keystone RV,Make - Hideout,Model - 24RLSWE,Class - Travel Trailer,Sleeps - 4,Total Number of Beds - 2,Slides - 1,Fresh water tank - 60.0 gal,Length - 28.0 ft,Height - 135.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2015
"Shower,Bathroom Sink,Toilet",Strict,"10.7 miles from Los Angeles, CA","CD Player,iPod Docking Station,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",33.0ft,"Los Angeles, CA",NEW 2020 Winnebago 31K with 5-star appoi...,"$6,500",$375,"$2,100","Year - 2020,Manufacturer - Winnebago,Make - Minnie Winnie,Model - 31K,Class - Class C Motor Home,Sleeps - 8,Total Number of Beds - 4,Number of Bunk Beds - 1,Slides - 1,Fresh water tank - 44.0 gal,Length - 33.0 ft,Height - 11.0 ft",8,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2020
"Shower,Toilet,Bathroom Sink",Standard,"11.3 miles from Los Angeles, CA","CD Player,TV,DVD Player,AM/FM Radio,iPod Docking Station","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",32.0ft,"Altadena, CA",EXCELLENT CONDITION !!! 2019 Keystone Bu...,"$3,450",$115,$805,"Year - 2019,Manufacturer - Keystone RV,Make - Bullet,Model - 247BHSWE,Class - Travel Trailer,Sleeps - 8,Total Number of Beds - 5,Number of Bunk Beds - 2,Slides - 1,Fresh water tank - 30.0 gal,Length - 32.0 ft,Height - 10.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2019
"Shower,Bathroom Sink,Toilet",Standard,"15.2 miles from Los Angeles, CA","TV,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",28.0ft,"Carson, CA",Delivery Available! Lightweight 2019 Sur...,,$114,,"Year - 2019,Manufacturer - Forest River RV,Make - Surveyor,Model - 245BHS,Class - Travel Trailer,Sleeps - 8,Total Number of Beds - 3,Number of Bunk Beds - 2,Slides - 1,Fresh water tank - 46.0 gal,Length - 28.0 ft,Height - 11.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2019
"Shower,Toilet,Bathroom Sink",Strict,"14.4 miles from Los Angeles, CA","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",24.0ft,"Los Angeles, CA",2017 Mercedes by Forest River Sunseeker,"$5,999",$239,"$1,449","Year - 2017,Manufacturer - Forest River RV,Make - Sunseeker MBS,Model - 2400S,Class - Class C Motor Home,Sleeps - 5,Slides - 1,Length - 24.0 ft,Height - 11.0 ft",5,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2017
"Shower,Toilet,Bathroom Sink",Standard,"14.8 miles from Los Angeles, CA","CD Player,TV,DVD Player,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink,Slide Out",26.0ft,"Monrovia, CA",2015 Thor Vegas 26',"$4,200",$175,"$1,100","Year - 2015,Manufacturer - Thor Motor Coach,Make - Vegas,Model - 25.1,Class - Class A Motor Home,Sleeps - 5,Total Number of Beds - 3,Slides - 1,Fresh water tank - 42.0 gal,Length - 26.0 ft,Height - 11.0 ft",5,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2015
"Shower,Toilet,Bathroom Sink",Standard,"19.5 miles from Los Angeles, CA","CD Player,TV,DVD Player,AM/FM Radio,iPod Docking Station","Refrigerator,Microwave,Kitchen Sink,Slide Out,Range (Stove)",32.0ft,"Los Angeles, CA",2019 Thor fourwind 31 W,"$7,000",$250,"$1,700","Year - 2019,Manufacturer - Thor Motor Coach,Make - Four Winds,Model - 31W,Class - Class C Motor Home,Sleeps - 7,Total Number of Beds - 1,Slides - 1,Length - 32.0 ft,Height - 11.0 ft",7,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2019
"Shower,Toilet,Bathroom Sink",Strict,"18.9 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",19.7ft,"Long Beach, CA","Black stallion,360 camera viewing ,Netfl...",,$150,,"Year - 2018,Manufacturer - Roadtrek,Make - Simplicity,Model - SRT,Class - Class B Camping Van,Sleeps - 3,Length - 19.7 ft,Height - 9.5 ft",3,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class B Camping Van,2018
"Shower,Toilet,Bathroom Sink",Standard,"19.2 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",24.0ft,"Buena Park, CA",2018 Mercedes-Benz Coachmen Galleria 24Q...,,$199,,"Year - 2018,Manufacturer - Coachmen RV,Make - Galleria,Model - 24Q,Class - Class B Camping Van,Sleeps - 2,Total Number of Beds - 1,Fresh water tank - 15.0 gal,Length - 24.0 ft,Height - 9.0 ft",2,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class B Camping Van,2018
"Shower,Toilet,Bathroom Sink",Standard,"19.2 miles from Los Angeles, CA","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",25.0ft,"Buena Park, CA",2019 Mercedes- Benz Coachmen Prism 2150,,$199,,"Year - 2019,Manufacturer - Coachmen RV,Make - Prism,Model - 2150 CB,Class - Class C Motor Home,Sleeps - 5,Number of Bunk Beds - 1,Slides - 1,Length - 25.0 ft,Height - 11.0 ft",5,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2019
"Shower,Toilet,Bathroom Sink",Standard,"8.6 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",32.0ft,"Rosemead, CA",2018 Thor Windsport 31 Ft Class A,"$7,880",$309,"$1,947","Year - 2018,Manufacturer - Thor Motor Coach,Make - Windsport,Model - 31Z,Class - Class A Motor Home,Sleeps - 7,Total Number of Beds - 4,Number of Bunk Beds - 1,Slides - 2,Fresh water tank - 80.0 gal,Length - 32.0 ft,Height - 12.0 ft",7,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2018
"Shower,Toilet,Bathroom Sink",Standard,"11.8 miles from Los Angeles, CA","TV,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",29.0ft,"Glendale, CA",Family getaway RV Rental,"$4,000",$89,"$1,250","Year - 2013,Manufacturer - Thor Motor Coach,Make - Four Winds,Model - 28A,Class - Class C Motor Home,Sleeps - 7,Total Number of Beds - 4,Number of Bunk Beds - 1,Fresh water tank - 100.0 gal,Length - 29.0 ft,Height - 10.0 ft",7,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2013
"Shower,Toilet,Bathroom Sink",Standard,"10.7 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",24.0ft,"Rosemead, CA",2018 Thor Motor Coach Four Winds 22B,"$4,539",$178,"$1,121","Year - 2018,Manufacturer - Thor Motor Coach,Make - Four Winds,Model - 22B,Class - Class C Motor Home,Sleeps - 6,Number of Bunk Beds - 1,Slides - 1,Length - 24.0 ft,Height - 130.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2018
"Shower,Toilet,Bathroom Sink",Standard,"19.8 miles from Los Angeles, CA","DVD Player,AM/FM Radio,CD Player,TV","Slide Out,Refrigerator,Kitchen Sink,Microwave,Range (Stove)",34.0ft,"Los Angeles, CA",2018 Fleetwood RV Storm 32A,"$11,000",$400,"$2,700","Year - 2018,Manufacturer - Fleetwood RV,Make - Storm,Model - 32A,Class - Class A Motor Home,Sleeps - 8,Total Number of Beds - 1,Number of Bunk Beds - 1,Slides - 2,Length - 34.0 ft,Height - 144.0 ft",8,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2018
"Shower,Bathroom Sink,Toilet",Standard,"18.1 miles from Los Angeles, CA","CD Player,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",33.0ft,"Covina, CA",2021 Thor Motor Coach Ace 32.3,"$3,500",$270,"$1,610","Year - 2021,Manufacturer - Thor Motor Coach,Make - ACE,Model - 32.1,Class - Class A Motor Home,Sleeps - 8,Total Number of Beds - 6,Number of Bunk Beds - 2,Slides - 1,Fresh water tank - 50.0 gal,Length - 33.0 ft,Height - 13.0 ft",8,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2021
"Shower,Toilet,Bathroom Sink",Standard,"18.8 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",35.0ft,"Azusa, CA",2008 Forest River Georgetown 350DS Limit...,"$5,100",$200,"$1,260","Year - 2008,Manufacturer - Forest River RV,Make - Georgetown,Model - 350DS,Class - Class A Motor Home,Sleeps - 8,Total Number of Beds - 5,Number of Bunk Beds - 2,Slides - 2,Fresh water tank - 80.0 gal,Length - 35.0 ft,Height - 13.0 ft",8,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2008
"Shower,Bathroom Sink,Toilet",Standard,"16.0 miles from Los Angeles, CA","CD Player,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",20.0ft,"Torrance, CA","The ""Mean Green Vacation Machine""","$2,780",$109,$687,"Year - 2018,Manufacturer - Winnebago Industries Towables,Make - Winnie Drop,Model - 1790,Class - Travel Trailer,Sleeps - 4,Total Number of Beds - 2,Slides - 1,Fresh water tank - 31.0 gal,Length - 20.0 ft,Height - 111.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2018
"Shower,Toilet,Bathroom Sink",Standard,"6.2 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",23.0ft,"Los Angeles, CA",2017 Forest River RV Rockwood Mini Lite ...,"$2,780",$109,$687,"Year - 2017,Manufacturer - Forest River RV,Make - Rockwood Mini Lite,Model - 2306,Class - Travel Trailer,Sleeps - 6,Total Number of Beds - 6,Number of Bunk Beds - 2,Length - 23.0 ft,Height - 123.0 ft",6,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2017
"Shower,Toilet,Bathroom Sink",Standard,"35.6 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",30.0ft,"Rancho Cucamonga, CA",2019 Forest River EVO T2550,"$2,550",$100,$630,"Year - 2019,Manufacturer - Forest River RV,Make - EVO,Model - T2550,Class - Travel Trailer,Sleeps - 9,Total Number of Beds - 4,Slides - 1,Fresh water tank - 56.0 gal,Length - 30.0 ft,Height - 11.0 ft",9,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2019
"Shower,Toilet,Bathroom Sink",Standard,"14.7 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",22.0ft,"Long Beach, CA",2017 Thor Chateau 22B C class Sleeps 5,"$5,600",$200,"$1,350","Year - 2017,Manufacturer - Thor Motor Coach,Make - Chateau,Model - 22B,Class - Class C Motor Home,Sleeps - 5,Total Number of Beds - 3,Slides - 1,Fresh water tank - 40.0 gal,Length - 22.0 ft,Height - 10.0 ft",5,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2017
"Shower,Bathroom Sink,Toilet",Standard,"14.2 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",24.0ft,"Monrovia, CA",2017 Thor Quantum GR22,"$5,500",$215,"$1,295","Year - 2017,Manufacturer - Thor,Make - Quantum,Model - GR22,Class - Class C Motor Home,Sleeps - 5,Total Number of Beds - 3,Slides - 1,Length - 24.0 ft,Height - 10.8 ft",5,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2017
"Shower,Toilet,Bathroom Sink",Flexible,"10.3 miles from Los Angeles, CA","TV,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",22.0ft,"Pico Rivera, CA",Lightweight Single Axle travel trailer -...,"$2,900",$129,$903,"Year - 2016,Manufacturer - KZ,Make - Spree Escape,Model - E196S,Class - Travel Trailer,Sleeps - 6,Total Number of Beds - 5,Slides - 1,Length - 22.0 ft,Height - 9.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2016
"Shower,Toilet,Bathroom Sink",Standard,"10.7 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",37.0ft,"Los Angeles, CA",Home on the Roam! 2014 Forrest River Geo...,"$6,500",$220,"$1,645","Year - 2014,Manufacturer - Forest River RV,Make - Georgetown XL,Model - 360DSF,Class - Class A Motor Home,Sleeps - 8,Total Number of Beds - 3,Number of Bunk Beds - 3,Slides - 4,Fresh water tank - 80.0 gal,Length - 37.0 ft,Height - 13.0 ft",8,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2014
"Shower,Toilet,Bathroom Sink",Flexible,"10.0 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",23.0ft,"San Gabriel, CA","New $100,000 Airstream Loaded with Extra...","$2,970",$139,$833,"Year - 2018,Manufacturer - Airstream RV,Make - International Signature,Model - 23FB,Class - Travel Trailer,Sleeps - 4,Length - 23.0 ft,Height - 9.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2018
"Toilet,Shower,Bathroom Sink",Strict,"10.7 miles from Los Angeles, CA","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",25.0ft,"San Gabriel, CA",2012 Lance 2185 2 Queens + Triple Bunk L...,"$3,200",$125,$850,"Year - 2012,Manufacturer - Lance,Make - Lance Travel Trailers,Model - 2185,Class - Travel Trailer,Sleeps - 7,Total Number of Beds - 5,Number of Bunk Beds - 3,Slides - 1,Fresh water tank - 50.0 gal,Length - 25.0 ft,Height - 9.0 ft",7,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2012
"Shower,Toilet,Bathroom Sink",Standard,"6.0 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave",24.0ft,"Los Angeles, CA",James! Quick Response - 2018 24ft Winneb...,"$4,000",$175,"$1,100","Year - 2018,Manufacturer - Winnebago,Make - Minnie Winnie,Model - 22R-James,Class - Class C Motor Home,Sleeps - 5,Total Number of Beds - 3,Number of Bunk Beds - 1,Fresh water tank - 40.0 gal,Length - 24.0 ft",5,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2018
"Shower,Toilet,Bathroom Sink",Standard,"18.6 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",21.0ft,"La Habra Heights, CA",2015 Forest River RV Rockwood Roo 21DK,"$2,933",$115,$725,"Year - 2015,Manufacturer - Forest River RV,Make - Rockwood Roo,Model - 21DK,Class - Pop-up Camper,Sleeps - 6,Total Number of Beds - 3,Slides - 1,Fresh water tank - 36.0 gal,Length - 21.0 ft,Height - 108.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Pop-up Camper,2015
